Status,Identified_Countries,Title,Affiliations,Address,Country,Location,Author,Publication Year
✅ Identified,"Brazil, United States",Método Sistêmico com Suporte em GORE para Análise de Conformidade de Requisitos não Funcionais Implementados em Software,Catalent (United States); Pontifícia Universidade Católica do Rio de Janeiro; Universidade Federal Rural do Rio de Janeiro,"D.Sc. -Universidade Federal Rural do Rio de Janeiro -UFRRJ -Seropédica -RJ; M.Sc. -Universidade Federal Rural do Rio de Janeiro -UFRRJ -; Método Sistêmico com Suporte em GORE para Análise de Conformidade de Requisitos não Funcionais Implementados em; Sc. -Pontifícia Universidade Católica do Rio de Janeiro -PUC-Rio -Rio de Janeiro -; Universidade Federal Rural do Rio de Janeiro; Universidade Federal Rural do Rio de Janeiro -UFRRJ -Seropédica; catálogo de RNF; de Conformidade de Requisitos não Funcionais; de exemplos do cotidiano prático de software. Como também a construção de um framework de agentes, que operam sob notações XML,",BR; US,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"André Luiz de Castro Leal, Henrique Prado Sousa, Julio César Sampaio do Prado Leite",2016.0
✅ Identified,Brazil,Desenvolvimento de Aplicações Gráficas Interativas com a Unreal Engine 4,Universidade de Fortaleza,Universidade de Fortaleza (UNIFOR),BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Daniel Valente de Macedo, Maria Andréia Formico Rodriguês, Yvens R. Serpa",2015.0
✅ Identified,Brazil,Uma Revisão Sobre as Publicações de Sistemas de Detecção de Intrusão,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso",Instituto Federal de educação ciência e tecnologia do estado de Mato Grosso,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Felipe Cesar Costa Alves, Ed Wilson Tavares Ferreira, Valtemir Emerêncio do Nascimento, Ruy de Oliveira",2016.0
✅ Identified,Brazil,Programming in CUDA for Kepler and Maxwell Architecture,Universidade Federal Fluminense; Universidade Federal Rural do Rio de Janeiro,Universidade Federal Fluminense; Universidade Federal Rural do Rio de Janeiro,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Esteban Clua, Marcelo Zamith",2015.0
✅ Identified,Canada,"Hyperspectral Modeling of Material Appearance: General Framework, Challenges and Prospects",University of Waterloo,University of Waterloo,CA,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,Gladimir V. G. Baranoski,2015.0
✅ Identified,Brazil,Análise Visual utilizando Projeções Multidimensionais,Universidade Federal de Viçosa; Universidade de São Paulo,Universidade Federal de Viçosa; Universidade de São Paulo,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Tácito Trindade de Araújo Tiburtino Neves, Samuel G. Fadel, Danilo Barbosa Coimbra, Fernando V. Paulovich",2015.0
✅ Identified,Brazil,TVX - Time and Versions in XML,Universidade Federal do Rio Grande do Sul,"Instituto de Informática - UFRGS; Instituto de Informática, UFRGS#TAB#",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Rodrigo Gasparoni Santos, Nina Edelweiss, Renata de Matos Galante",2007.0
✅ Identified,Brazil,Uma Proposta de Framework para Desenvolvimento de Aplicações Paralelas com Mobilidade,Pontifícia Universidade Católica do Rio de Janeiro; Universidade Federal Fluminense,"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro; Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro#TAB#; Instituto de Computação - Universidade Federal Fluminense; Instituto de Computação, Universidade Federal Fluminense",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Dárlinton Barbosa Feres Carvalho, Carlos Lucena, Celso C. Ribeiro",2007.0
✅ Identified,Brazil,Uma Introdução às Support Vector Machines,Universidade Federal do ABC,"Centro de Matemática, Computacão e Cognicão, Universidade Federal do ABC; Centro de Matemática, Computação e Cognição, Universidade Federal do ABC; Departamento de Ciências de Computação, Instituto de Ciências Matemáticas e de Computação, USP",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Ana Carolina Lorena, André C. P. L. F. de Carvalho",2007.0
✅ Identified,Brazil,Técnicas probabilísticas para análise de yield em nível elétrico usando propagação de erros e derivadas numéricas,Universidade Estadual do Rio Grande do Sul; Universidade Federal do Rio Grande do Sul,"Instituto de Informática, UFRGS; Instituto de Informática, UFRGS#TAB#; Universidade Estadual do Rio Grande do Sul - UERGS",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Lucas Brusamarello, Roberto da Silva, Gilson Wirth, Ricardo Da Luz Reis",2007.0
✅ Identified,"Brazil, Belgium",Aplicação de Redes Neurais Artificiais na Classificação de Padrões Posturais em Crianças Respiradoras Bucais e Nasais,Union des Industries Ferroviaires Européennes; Universidade Federal de São Paulo; Universidade de São Paulo,"Departamento de Física e Matemática (DFM), Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP), Universidade de São Paulo (USP); Departamento de Informática em Saúde (DIS), Universidade Federal de São Paulo (UNIFESP); Departamento de Otorrinolaringologia Pediátrica e Cirurgia de Cabeça e Pescoço, Universidade Federal de São Paulo (UNIFESP)",BE; BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Félipe Mancini, Liu Chiao Yi, Shirley Shizue Nagata Pignatari, Antônio C. Roque, Ivan Torres Pisa",2007.0
✅ Identified,Brazil,Performance Evaluation of CORBA Concurrency Control Service Using Stochastic Petri Nets,Universidade Federal de Pernambuco,"Universidade Federal de Pernambuco, Centro de Informática; Universidade Federal de Pernambuco, Centro de Informática#TAB#",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Roberta A.A. Fagundes, Paulo Romero Martins Maciel, Nelson Souto Rosa",2007.0
✅ Identified,Brazil,Processos de Decisão de Markov: um tutorial,"Instituto de Computação, Unicamp","Instituto de Computação, Unicamp",,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Jerônimo Pellegrini, Jacques Wainer",2007.0
✅ Identified,Germany,Aspectos sociotécnicos da computação: contextualizando o desenvolvimento de sistemas de computação com o modelo Mikropolis,Universität Hamburg,"Department Informatics, Universität Hamburg",DE,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,João Porto de Albuquerque,2007.0
✅ Identified,Brazil,Um Olhar Sociotécnico sobre a Engenharia de Software,Pontifícia Universidade Católica do Rio Grande do Sul; Universidade Federal do Rio de Janeiro,PESC-COPPE/UFRJ; PESC/COPPE/UFRJ; PESC/COPPE/UFRJ e FACIN/PUCRS,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Henrique Luiz Cukierman, Cássio Adriano Nunes Teixeira, Rafael Prikladnicki",2007.0
✅ Identified,Brazil,O uso de Métodos Ágeis no ensino de Métodos Ágeis,Universidade Federal do Rio de Janeiro,"Departamento de Ciência da Computação, Universidade Federal do Rio de Janeiro; Universidade Federal do Rio de Janeiro",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Avelino Ferreira Gomes Filho, Carlos Felippe Cardoso de Resende, Rodrigo Toledo",2015.0
✅ Identified,Brazil,Computer Vision and Graphics for Heritage Preservation and Digital Archaeology,Universidade Federal do Paraná,"2Department of Electrical and Computer Engineering, OSU; Departamento de Informática, UFPR",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Luciano Silva, Olga Regina Pereira Bellon, Kim L. Boyer",2004.0
✅ Identified,Brazil,Editorial,Universidade Federal do Rio Grande do Sul,"Instituto de Informática, UFRGS",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Luís C. Lamb, José Palazzo Moreira de Oliveira, Lizandro Z. Granville",2007.0
⚠️ Missing,❌ None,Mineração em Grandes Massas de Dados Utilizando Hadoop MapReduce e Algoritmos Bio-inspirados: Uma Revisão Sistemática,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Sandro Loiola Menezes, Rebeca Schroeder Freitas, Rafael Stubs Parpinelli",2016.0
✅ Identified,Brazil,Relação Entre o Gênero de Espectadores e o Conteúdo de Vídeos,Universidade Federal de Campina Grande,Universidade Federal de Campina Grande (UFCG)/Laboratório de Visão Computacional (LVC),BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Ítalo de Pontes Oliveira, Eanes Torres Pereira, Herman Martins Gomes",2016.0
✅ Identified,"Brazil, United States, Japan, United Kingdom",Exploring the subtopic-based relationship map strategy for multi-document summarization,Flint Institute Of Arts; Sumco Corporation (Japan); TGS (United Kingdom); Universidade Federal de Lavras; Universidade de São Paulo,"Além disso, também foram investigadas algumas técnicas de segmentação e agrupamento de subtópicos bem conhecidas,; Departamento de Ciência da Computação , Universidade Federal de Lavras , Avenida Doutor Sylvio Menicucci , 1001 , Campus Universitário. CEP : 37200-000 - Lavras/MG , Brasil; Departamento de Ciência da Computação, Universidade Federal de Lavras, Avenida Doutor Sylvio Menicucci, 1001, Campus Universitário. CEP: 37200-000 -Lavras/MG, Brasil; Universidade de São Paulo; base em subtópicos para sumarização multidocu-mento; fim de selecionar corretamente as in-; foi adaptada e explorada uma estratégia de geração de sumários multidocumento com base na abordagem de mapas de relacionamento,; formações mais relevantes para compor o sumário final; método de sumarização baseado em subtópicos supera outros métodos de sumarização; qual representa textos como grafos (mapas) de segmentos inter-relacionados e aplica técnicas de percurso",BR; GB; JP; US,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Rafael Ribaldo, Paula Christina Figueira Cardoso, Thiago Alexandre Salgueiro Pardo",2016.0
✅ Identified,Brazil,ZipfTool: Uma ferramenta bibliométrica para auxílio na pesquisa teórica,Universidade Federal de Uberlândia; Universidade Federal do Pampa,Universidade Federal de Uberlândia - UFU; Universidade Federal do Pampa - UNIPAMPA,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Diego Nunes Molinos, Daniel Mesquita, Débora Nayar Hoff",2016.0
✅ Identified,Brazil,Revisores da RITA no JEMS,Universidade Federal do Rio Grande do Sul,"Instituto de Informática, UFRGS; Instituto de Informática, UFRGS#TAB#",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,José Palazzo Moreira de Oliveira,2007.0
✅ Identified,Canada,An Introduction to Light Interaction with Human Skin,University of Waterloo,"Natural Phenomena Simulation Group, School of Computer Science, University of Waterloo",CA,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Gladimir V. G. Baranoski, Aravind Krishnaswamy",2004.0
✅ Identified,Brazil,Paralelismo em Prolog: Conceitos e Sistemas,Universidade Estadual de Maringá; Universidade Tecnológica Federal do Paraná,"Departamento de Informática , Universidade Estadual de Maringá , Avenida Colombo , 5790 -Bloco C56 CEP 87020-900 - Maringá / PR - Brasil; Departamento de Informática, Universidade Estadual de Maringá, Avenida Colombo, 5790 -Bloco C56 CEP 87020-900 -Maringá/PR -Brasil; Universidade Tecnológica Federal do Paraná
Universidade Estadual de Maringá",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Jo�ão Fabrício Filho, Anderson Faustino da Silva",2016.0
✅ Identified,Brazil,A Gentle Introduction to Predictive Filters,Universidade Estadual de Campinas (UNICAMP),"1Instituto de Computação, UNICAMP",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,Siome Goldenstein,2004.0
✅ Identified,Brazil,Java Advanced Imaging API: A Tutorial,Instituto de Estudos Avançados da Universidade de São Paulo,Divisão de Sensoriamento Remoto – Instituto de Estudos Avançados – Centro Técnico Aeroespacial,Brazil,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,Rafael Santos,2004.0
✅ Identified,Germany,Shader Programming: An Introduction Using the Effect Framework,Hochschule Bremen,"1Fachbereich Elektrotechnik und Informatik, Hochschule Bremen, BRemen",DE,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,Jörn Loviscach,2004.0
✅ Identified,Brazil,A Revista de Informática Teórica e Aplicada e as Tecnologias de Informação,Universidade Federal do Rio Grande do Sul,"Instituto de Informática, UFRGS; Instituto de Informática, UFRGS#TAB#",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"José Palazzo Moreira de Oliveira, Luís C. Lamb",2004.0
✅ Identified,"Brazil, Spain",Uso de Aspectos para Verificar Regras de Instanciação de Frameworks,Institute of Mathematical Sciences,Instituto de Ciências Matemáticas e de Computação – ICMC/USP,ES,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"André Dantas Rocha, Valter Vieira de Camargo, Paulo César Masiero",2004.0
✅ Identified,Brazil,AspectH: Uma Extensão Orientada a Aspectos de Haskel,"Centro de Informática, UFPE","Centro de Informática, UFPE",,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Carlos A. R. Andrade, André L. M. Santos, Paulo Borba",2004.0
✅ Identified,Brazil,Making Medical Visual Information Available on the WEB,Universidade Federal do Rio Grande do Sul; Universidade do Oeste Paulista,"Faculdade de Informática, UNOESTE, Presidente Prudente/SP, Brasil; Instituto de Informática, UFRGS, Porto Alegre, RS, Brasil",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Silvio Antonio Carro, Jacob Scharcanski",2004.0
✅ Identified,"Brazil, Germany",Um Framework de Apoio à Colaboração no Projeto Distribuído de Sistemas Integrados,Technische Universität Darmstadt; Universidade Federal do Rio Grande do Sul,"Instituto de Informática, UFRGS; Instituto de Informática, UFRGS, Porto Alegre, RS; Instituto de Informática, UFRGS; Microelectronic Systems Institute, TU Darmstadt, Karlstr. 15, 64283 Darmstadt; Microelectronic Systems Institute, TU Darmstadt, Karlstr. 15, 64283 Darmstadt",BR; DE,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Leandro Soares Indrusiak, Ricardo Reis, Manfred Glesner",2004.0
